Record,Section,Field,Value
8,General,Chatbot Intents Supported 3,Which bed nets does WHO recommend?
8,General,Chatbot Intents Supported 4,What is the treatment for uncomplicated malaria?
8,General,Chatbot Intents Supported 5,How is severe malaria treated?
8,General,Chatbot Intents Supported 6,What malaria prevention is recommended in pregnancy?
8,General,Chatbot Intents Supported 7,What is seasonal malaria chemoprevention?
8,General,Chatbot Intents Supported 8,Is there a malaria vaccine?
8,General,Chatbot Intents Supported 9,What strategies are used for malaria elimination?
9,Source,Title,The Diagnosis and Treatment of Malaria in Pregnancy
9,Source,Guideline Number,Green-top Guideline No. 54b
9,Source,Publisher,Royal College of Obstetricians and Gynaecologists (RCOG)
9,Source,Publication Date,2010-04
9,Source,Edition,First edition
9,Source,Country Context,United Kingdom
9,Source,Target Users 1,obstetricians
9,Source,Target Users 2,physicians
9,Source,Target Users 3,infectious disease specialists
9,Source,Target Users 4,emergency clinicians
9,Source,Credibility,national clinical guideline
9,Disease Overview,Name,Malaria in pregnancy
9,Disease Overview,Importance,medical emergency
9,Disease Overview,Global Significance,most important parasitic infection in humans
9,Disease Overview,Uk Imported Cases Per Year,~1500
9,Disease Overview,Mortality Uk,0.5–1%
9,Disease Overview,Dominant Species Uk,Plasmodium falciparum
9,Causative Parasites,Species 1,Plasmodium falciparum
9,Causative Parasites,Species 2,Plasmodium vivax
9,Causative Parasites,Species 3,Plasmodium ovale
9,Causative Parasites,Species 4,Plasmodium malariae
9,Causative Parasites,Species 5,Plasmodium knowlesi (rare)
9,Causative Parasites > Pregnancy Specific Pathophysiology,Falciparum 1,placental sequestration
9,Causative Parasites > Pregnancy Specific Pathophysiology,Falciparum 2,cytoadherence
9,Causative Parasites > Pregnancy Specific Pathophysiology,Falciparum 3,rosetting
9,Causative Parasites > Pregnancy Specific Pathophysiology,Falciparum 4,evasion of splenic clearance
9,Causative Parasites > Pregnancy Specific Pathophysiology,Non Falciparum,no placental sequestration
9,Effects Of Malaria In Pregnancy,Maternal 1,severe anaemia
9,Effects Of Malaria In Pregnancy,Maternal 2,hypoglycaemia
9,Effects Of Malaria In Pregnancy,Maternal 3,pulmonary oedema
9,Effects Of Malaria In Pregnancy,Maternal 4,acute respiratory distress syndrome
9,Effects Of Malaria In Pregnancy,Maternal 5,renal failure
9,Effects Of Malaria In Pregnancy,Maternal 6,shock
9,Effects Of Malaria In Pregnancy,Maternal 7,death
9,Effects Of Malaria In Pregnancy,Fetal 1,miscarriage
9,Effects Of Malaria In Pregnancy,Fetal 2,stillbirth
9,Effects Of Malaria In Pregnancy,Fetal 3,preterm birth
9,Effects Of Malaria In Pregnancy,Fetal 4,fetal growth restriction
9,Effects Of Malaria In Pregnancy,Fetal 5,low birth weight
9,Effects Of Malaria In Pregnancy,Fetal 6,congenital malaria
9,General,Risk Groups 1,pregnant women with no immunity
9,General,Risk Groups 2,immigrants visiting friends and relatives
9,General,Risk Groups 3,women not taking prophylaxis
9,General,Risk Groups 4,women with poor adherence to prophylaxis
9,General,Risk Groups 5,women receiving incorrect advice
9,Definitions > Severe Malaria,Description,Malaria with clinical or laboratory evidence of vital organ dysfunction
9,Definitions > Severe Malaria,Parasitaemia Threshold,≥2% parasitised red blood cells
9,Definitions > Severe Malaria,Note,parasitaemia may be lower in severe disease
9,Definitions > Uncomplicated Malaria,Definition,<2% parasitaemia with no severity features
9,Definitions > Congenital Malaria,Definition,transmission from mother to baby in utero or during delivery
9,Clinical Features,Symptoms 1,fever
9,Clinical Features,Symptoms 2,chills
9,Clinical Features,Symptoms 3,sweats
9,Clinical Features,Symptoms 4,headache
9,Clinical Features,Symptoms 5,muscle pain
9,Clinical Features,Symptoms 6,nausea
9,Clinical Features,Symptoms 7,vomiting
9,Clinical Features,Symptoms 8,diarrhoea
9,Clinical Features,Symptoms 9,cough
9,Clinical Features,Symptoms 10,general malaise
9,Clinical Features,Signs 1,jaundice
9,Clinical Features,Signs 2,pallor
9,Clinical Features,Signs 3,splenomegaly
9,Clinical Features,Signs 4,respiratory distress
9,Clinical Features,Signs 5,altered consciousness
9,Diagnosis,Core Rule,Treat any malaria in pregnancy as an emergency
9,Diagnosis,Gold Standard,microscopy (thick and thin blood films)
9,Diagnosis,Rdt Limitations 1,miss low parasitaemia
9,Diagnosis,Rdt Limitations 2,reduced sensitivity for P. vivax
9,Diagnosis,Exclusion Rule,three negative blood films 12–24 hours apart rule out malaria
9,Diagnosis,Important Notes 1,prophylaxis does not exclude malaria
9,Diagnosis,Important Notes 2,parasites may be sequestered in placenta
9,Diagnosis,Important Notes 3,low parasitaemia does not exclude severe disease
9,Severity Assessment,Importance,guides treatment and predicts mortality
9,Severity Assessment > Fatality Rates,Uncomplicated Falciparum,~0.1%
9,Severity Assessment > Fatality Rates,Severe Malaria Nonpregnant,15–20%
9,Severity Assessment > Fatality Rates,Severe Malaria Pregnant,~50%
9,Treatment Principles,General 1,admit all pregnant women with malaria
9,Treatment Principles,General 2,severe cases require ICU or HDU
9,Treatment Principles,General 3,do not delay treatment
9,Treatment Principles,General 4,seek specialist advice
9,Drug Treatment > Severe Malaria,First Line,intravenous artesunate
9,Drug Treatment > Severe Malaria,Alternative,intravenous quinine if artesunate unavailable
9,Drug Treatment > Severe Malaria,Step Down,switch to oral therapy when tolerated
9,Drug Treatment > Uncomplicated Falciparum,Recommended 1,oral quinine + clindamycin (7 days)
9,Drug Treatment > Uncomplicated Falciparum,Recommended 2,artemether-lumefantrine
9,Drug Treatment > Uncomplicated Falciparum,Recommended 3,atovaquone-proguanil
9,Drug Treatment > Non Falciparum,Vivax Ovale Malariae,chloroquine
9,Drug Treatment > Non Falciparum,Resistant Vivax,treat as falciparum
9,Drug Treatment,Contraindicated 1,primaquine during pregnancy
9,Management Of Complications > Hypoglycaemia,Risk,"high, especially with quinine"
9,Management Of Complications > Hypoglycaemia,Management,frequent glucose monitoring and correction
9,Management Of Complications > Severe Anaemia,Management,slow transfusion with packed cells
9,Management Of Complications > Pulmonary Oedema,Prevention,careful fluid balance
9,Management Of Complications > Pulmonary Oedema,Mortality,>50%
9,Management Of Complications > Convulsions,Treatment,intravenous or rectal diazepam
9,Management Of Complications > Secondary Infection,Action,start broad-spectrum antibiotics
9,Obstetric Management,General Principles 1,maternal life takes priority
9,Obstetric Management,General Principles 2,prompt antimalarial treatment reduces fetal risk
9,Obstetric Management,General Principles 3,uncomplicated malaria is not an indication for induction
9,Obstetric Management,Fetal Monitoring 1,cardiotocography in severe disease
9,Obstetric Management,Fetal Monitoring 2,monitor fetal growth after recovery
9,Obstetric Management,Labour And Delivery 1,no routine induction
9,Obstetric Management,Labour And Delivery 2,instrumental delivery if indicated
9,Obstetric Management,Labour And Delivery 3,early caesarean role unproven
9,Post Recovery Care,Antenatal Follow Up 1,monitor haemoglobin
9,Post Recovery Care,Antenatal Follow Up 2,monitor platelets
9,Post Recovery Care,Antenatal Follow Up 3,monitor glucose
9,Post Recovery Care,Antenatal Follow Up 4,serial fetal growth scans
9,Post Recovery Care,Relapse Awareness 1,higher with P. vivax and P. ovale
9,Post Recovery Care,Relapse Awareness 2,prompt blood film if fever recurs
9,Vertical Transmission,Risk Factors 1,maternal infection at delivery
9,Vertical Transmission,Risk Factors 2,positive placental blood film
9,Vertical Transmission,Neonatal Management 1,blood films at birth
9,Vertical Transmission,Neonatal Management 2,weekly blood films for 28 days
9,Vertical Transmission,Note,primaquine is unnecessary and unsafe in neonates
9,Reporting Requirements,Uk Rule,malaria in pregnancy is a notifiable disease
9,Reporting Requirements,Action 1,report to public health authorities
9,Reporting Requirements,Action 2,send blood films to Malaria Reference Laboratory
9,General,Chatbot Supported Intents 1,Why is malaria dangerous in pregnancy?
9,General,Chatbot Supported Intents 2,How is malaria diagnosed in pregnancy?
9,General,Chatbot Supported Intents 3,What is severe malaria in pregnancy?
9,General,Chatbot Supported Intents 4,Which drugs are safe for malaria in pregnancy?
9,General,Chatbot Supported Intents 5,Why is primaquine avoided in pregnancy?
9,General,Chatbot Supported Intents 6,How is severe malaria treated in pregnancy?
9,General,Chatbot Supported Intents 7,What are fetal risks of malaria?
9,General,Chatbot Supported Intents 8,What is congenital malaria?
9,General,Chatbot Supported Intents 9,When should pregnant women be admitted for malaria?
10,Source,Title,Malaria: An Overview
10,Source,Authors 1,Muluemebet Fikadu
10,Source,Authors 2,Ephrem Ashenafi
10,Source,Journal,Infection and Drug Resistance
10,Source,Year,2023
10,Source,Institution,"Addis Ababa University, Ethiopia"
10,Source,Article Type,review
10,Source,License,CC BY-NC 3.0
10,Source,Credibility,peer-reviewed open-access
10,Disease Identity,Name,Malaria
10,Disease Identity,Definition,A vector-borne parasitic disease caused by protozoa of the genus Plasmodium
10,Disease Identity,Etymology,Italian 'mal aria' meaning bad air
10,Disease Identity,Regions 1,tropical regions
10,Disease Identity,Regions 2,subtropical regions
10,Global Burden,Cases 2019,≈229 million
10,Global Burden,Deaths 2019,"≈409,000"
10,Global Burden,Africa Case Share,≈94%
10,Global Burden,Africa Death Share,≈94%
10,Global Burden,Children Under 5 Deaths,≈67% of total malaria deaths
10,Global Burden > Trend,Decline Until,early 2010s
10,Global Burden > Trend,Resurgence Since,2014
10,Etiology,Genus,Plasmodium
10,Etiology,Known Species Total,>200
10,Etiology,Pathogenic To Humans,≥13 species
10,Etiology,Major Human Species 1,Plasmodium falciparum
10,Etiology,Major Human Species 2,Plasmodium vivax
10,Etiology,Major Human Species 3,Plasmodium malariae
10,Etiology,Major Human Species 4,"Plasmodium ovale (curtisi, wallikeri)"
10,Etiology,Major Human Species 5,Plasmodium knowlesi
10,Etiology,Most Virulent,Plasmodium falciparum
10,Etiology,Origin,photosynthetic protozoa (dinoflagellates)
10,Vector,Type,female Anopheles mosquito
10,Vector,Identified Species,>400
10,Vector,Effective Vectors,~30
10,Vector,Biting Time,dusk to dawn
10,Vector,Ecological Notes 1,species distribution is stable
10,Vector,Ecological Notes 2,introduction of non-native vectors causes epidemics
10,Vector,Ecological Notes 3,eradication of indigenous vectors is difficult
10,Life Cycle > Hosts,Definitive Host,Anopheles mosquito
10,Life Cycle > Hosts,Intermediate Host,human
10,Life Cycle > Stages > Pre Erythrocytic,Location,liver hepatocytes
10,Life Cycle > Stages > Pre Erythrocytic,Infective Form,sporozoite
10,Life Cycle > Stages > Pre Erythrocytic,Outcome,release of thousands of merozoites
10,Life Cycle > Stages > Pre Erythrocytic > Hypnozoites,Present In 1,P. vivax
10,Life Cycle > Stages > Pre Erythrocytic > Hypnozoites,Present In 2,P. ovale
10,Life Cycle > Stages > Pre Erythrocytic > Hypnozoites,Dormancy Duration,months to 4 years
10,Life Cycle > Stages > Pre Erythrocytic > Hypnozoites,Role,relapse
10,Life Cycle > Stages > Erythrocytic,Target,red blood cells
10,Life Cycle > Stages > Erythrocytic > Cell Preference,Young Rbc 1,P. vivax
10,Life Cycle > Stages > Erythrocytic > Cell Preference,Young Rbc 2,P. ovale
10,Life Cycle > Stages > Erythrocytic > Cell Preference,Any Age Rbc 1,P. falciparum
10,Life Cycle > Stages > Erythrocytic > Cell Preference,Any Age Rbc 2,P. knowlesi
10,Life Cycle > Stages > Erythrocytic > Cell Preference,Senescent Rbc 1,P. malariae
10,Life Cycle > Stages > Erythrocytic,Forms 1,trophozoite
10,Life Cycle > Stages > Erythrocytic,Forms 2,schizont
10,Life Cycle > Stages > Erythrocytic,Forms 3,merozoite
10,Life Cycle > Stages > Erythrocytic,Clinical Significance,causes symptoms
10,Life Cycle > Stages > Sexual,Gametocytes,formed in human blood
10,Life Cycle > Stages > Sexual,Mosquito Midgut 1,gamete formation
10,Life Cycle > Stages > Sexual,Mosquito Midgut 2,zygote
10,Life Cycle > Stages > Sexual,Mosquito Midgut 3,ookinete
10,Life Cycle > Stages > Sexual,Mosquito Midgut 4,oocyst
10,Life Cycle > Stages > Sexual,Final Stage,sporozoites migrate to salivary glands
10,Pathophysiology > Uncomplicated Malaria,Mechanism 1,rupture of infected RBCs
10,Pathophysiology > Uncomplicated Malaria,Mechanism 2,macrophage ingestion of merozoites
10,Pathophysiology > Uncomplicated Malaria,Mechanism 3,TNF-α release
10,Pathophysiology > Uncomplicated Malaria > Fever Patterns,Tertian 48H 1,P. vivax
10,Pathophysiology > Uncomplicated Malaria > Fever Patterns,Tertian 48H 2,P. ovale
10,Pathophysiology > Uncomplicated Malaria > Fever Patterns,Quartan 72H 1,P. malariae
10,Pathophysiology > Uncomplicated Malaria > Fever Patterns,Irregular 1,P. falciparum
10,Pathophysiology > Severe Malaria,Key Processes 1,cytoadherence
10,Pathophysiology > Severe Malaria,Key Processes 2,rosetting
10,Pathophysiology > Severe Malaria,Key Processes 3,sequestration
10,Pathophysiology > Severe Malaria > Molecular Basis,Virulence Proteins 1,PfEMP1
10,Pathophysiology > Severe Malaria > Molecular Basis,Virulence Proteins 2,rifin
10,Pathophysiology > Severe Malaria > Molecular Basis,Virulence Proteins 3,stevor
10,Pathophysiology > Severe Malaria > Molecular Basis,Knobs,PfEMP1-mediated protrusions on infected RBCs
10,Pathophysiology > Severe Malaria > Molecular Basis,Endothelial Receptors 1,CD36
10,Pathophysiology > Severe Malaria > Molecular Basis,Endothelial Receptors 2,ICAM-1
