Record,Section,Field,Value
16,Laboratory Diagnostics > Culture,Results 5,+++
16,Laboratory Diagnostics > Culture,Results 6,NTM
16,Laboratory Diagnostics > Culture,Results 7,Contaminated
16,Laboratory Diagnostics > Dst Results > Codes,R,Resistant
16,Laboratory Diagnostics > Dst Results > Codes,S,Susceptible
16,Laboratory Diagnostics > Dst Results > Codes,C,Contaminated
16,Laboratory Diagnostics > Dst Results > Codes,-,Not done
16,Recording And Reporting > Bmu Register,Purpose,Monitor TB cases and outcomes at district level
16,Recording And Reporting > Bmu Register,Includes 1,All diagnosed TB cases
16,Recording And Reporting > Bmu Register,Includes 2,RR-TB and MDR-TB cases
16,Recording And Reporting > Bmu Register,Includes 3,Treatment started or not
16,Recording And Reporting > Second Line Register,Purpose,Track patients started on second-line regimens
16,Recording And Reporting > Second Line Register,Excludes,Patients not started on second-line treatment
16,Recording And Reporting > Reporting Frequency,Case Registration,Quarterly
16,Recording And Reporting > Reporting Frequency,Treatment Outcomes,Quarterly
16,Recording And Reporting > Reporting Frequency,Combined Outcomes,Annually
16,Business Rules For Chatbots,If Rr Or Mdr Detected,Move patient to second-line treatment cohort
16,Business Rules For Chatbots,If Second Line Started,Exclude from first-line outcome calculations
16,Business Rules For Chatbots,If Hiv Status Updated,Reclassify patient immediately
16,Business Rules For Chatbots,Incident Cases 1,New
16,Business Rules For Chatbots,Incident Cases 2,Relapse
17,Document Metadata,Title,Treatment of Tuberculosis: Guidelines
17,Document Metadata,Edition,Fourth Edition
17,Document Metadata,Publisher,World Health Organization
17,Document Metadata,Year,2010
17,Document Metadata,Isbn,978-92-4-154783-3
17,Document Metadata,Document Id,WHO/HTM/TB/2009.420
17,Document Metadata,Scope,Treatment of active tuberculosis in adults
17,Document Metadata,Expiry Policy,Subject to revision as new evidence emerges
17,General,Target Audience 1,National TB Programme managers
17,General,Target Audience 2,Clinicians (public and private sector)
17,General,Target Audience 3,TB programme staff
17,General,Target Audience 4,Public health policymakers
17,Core Concepts,Tb Types 1,Pulmonary TB
17,Core Concepts,Tb Types 2,Extrapulmonary TB
17,Core Concepts,Tb Types 3,MDR-TB
17,Core Concepts,Tb Types 4,XDR-TB
17,Core Concepts,Patient Groups 1,New patients
17,Core Concepts,Patient Groups 2,Previously treated - relapse
17,Core Concepts,Patient Groups 3,Previously treated - default
17,Core Concepts,Patient Groups 4,Previously treated - failure
17,Core Concepts,Patient Groups 5,TB patients living with HIV
17,Core Concepts > Key Drugs,H,Isoniazid
17,Core Concepts > Key Drugs,R,Rifampicin
17,Core Concepts > Key Drugs,Z,Pyrazinamide
17,Core Concepts > Key Drugs,E,Ethambutol
17,Core Concepts > Key Drugs,S,Streptomycin
17,Standard Treatment Regimens > New Patients > Preferred Regimen,Intensive Phase,2 months HRZE
17,Standard Treatment Regimens > New Patients > Preferred Regimen,Continuation Phase,4 months HR
17,Standard Treatment Regimens > New Patients > Preferred Regimen,Total Duration Months,6
17,Standard Treatment Regimens > New Patients > Preferred Regimen,Recommendation Strength,Strong
17,Standard Treatment Regimens > New Patients > High Isoniazid Resistance Alternative,Continuation Phase,4 months HRE
17,Standard Treatment Regimens > New Patients > High Isoniazid Resistance Alternative,Recommendation Strength,Weak
17,Standard Treatment Regimens > New Patients > High Isoniazid Resistance Alternative,Note,Used where INH DST is unavailable
17,Standard Treatment Regimens > Previously Treated Patients,General Rule,Obtain culture and DST before or at treatment start
17,Standard Treatment Regimens > Previously Treated Patients > Failure Cases,Empirical Regimen,MDR-TB regimen
17,Standard Treatment Regimens > Previously Treated Patients > Failure Cases,Reason,High likelihood of MDR-TB
17,Standard Treatment Regimens > Previously Treated Patients > Relapse Or Default,Regimen,2HRZES/1HRZE/5HRE
17,Standard Treatment Regimens > Previously Treated Patients > Relapse Or Default,Condition,Only if MDR prevalence is low or unknown
17,Dosing Frequency Guidelines,Optimal,Daily dosing throughout treatment
17,Dosing Frequency Guidelines,Acceptable Alternatives 1,Daily intensive + thrice weekly continuation (DOT required)
17,Dosing Frequency Guidelines,Acceptable Alternatives 2,"Thrice weekly throughout (DOT required, HIV-negative only)"
17,Dosing Frequency Guidelines,Not Recommended 1,Twice weekly dosing (except in formal research)
17,Hiv Tb Coinfection,Testing Policy,Provider-initiated HIV testing for all TB patients
17,Hiv Tb Coinfection > Treatment Rules,Intensive Phase,Daily dosing mandatory
17,Hiv Tb Coinfection > Treatment Rules,Continuation Phase,"Daily preferred, thrice weekly acceptable"
17,Hiv Tb Coinfection > Treatment Rules,Duration,Same as HIV-negative TB patients
17,Hiv Tb Coinfection,Additional Care 1,Cotrimoxazole preventive therapy
17,Hiv Tb Coinfection,Additional Care 2,Early initiation of ART
17,Hiv Tb Coinfection,Additional Care 3,DST at treatment start
17,Monitoring And Followup > Sputum Monitoring,Month 2,Smear microscopy (conditional)
17,Monitoring And Followup > Sputum Monitoring,Month 3 If Positive,Repeat smear
17,Monitoring And Followup > Sputum Monitoring,Persistent Positive,Culture + DST
17,Monitoring And Followup > Sputum Monitoring,Months 5 And 6,Mandatory smear for initially positive patients
17,Monitoring And Followup > Treatment Extension,Policy,Do NOT extend intensive phase for positive smear at month 2
17,Drug Resistant Tb,Mdr Definition,Resistance to at least isoniazid and rifampicin
17,Drug Resistant Tb,Core Principles 1,Early detection via DST
17,Drug Resistant Tb,Core Principles 2,Use standardized or individualized MDR regimens
17,Drug Resistant Tb,Core Principles 3,Never use first-line retreatment regimen for confirmed MDR-TB
17,Drug Resistant Tb,Programmatic Requirements 1,MDR-TB register
17,Drug Resistant Tb,Programmatic Requirements 2,Cohort outcome analysis
17,Drug Resistant Tb,Programmatic Requirements 3,Green Light Committee alignment
17,Special Situations > Extrapulmonary Tb,General Rule,Same regimen as pulmonary TB
17,Special Situations > Extrapulmonary Tb,Exceptions 1,TB meningitis – longer duration suggested
17,Special Situations > Extrapulmonary Tb,Exceptions 2,Bone/joint TB – longer duration suggested
17,Special Situations > Renal Failure,Regimen,HRZE with adjusted dosing
17,Special Situations > Renal Failure,Streptomycin,Discouraged
17,Special Situations > Liver Disease,Approach,Use regimens with reduced hepatotoxic drugs
17,General,Treatment Outcomes 1,Cured
17,General,Treatment Outcomes 2,Treatment completed
17,General,Treatment Outcomes 3,Treatment failed
17,General,Treatment Outcomes 4,Died
17,General,Treatment Outcomes 5,Lost to follow-up
17,General,Treatment Outcomes 6,Not evaluated
17,Chatbot Intent Mapping,Regimen Selection 1,What is the standard TB treatment?
17,Chatbot Intent Mapping,Regimen Selection 2,Which regimen is used for new TB patients?
17,Chatbot Intent Mapping,Regimen Selection 3,How is MDR-TB treated?
17,Chatbot Intent Mapping,Monitoring 1,When should sputum be tested?
17,Chatbot Intent Mapping,Monitoring 2,What if smear is positive after 2 months?
17,Chatbot Intent Mapping,Hiv Tb 1,How is TB treated in HIV patients?
17,Chatbot Intent Mapping,Hiv Tb 2,Can intermittent dosing be used in HIV?
17,Chatbot Intent Mapping,Drug Resistance 1,When to suspect MDR-TB?
17,Chatbot Intent Mapping,Drug Resistance 2,What is DST?
17,Chatbot Intent Mapping,Special Cases 1,TB treatment in renal failure
17,Chatbot Intent Mapping,Special Cases 2,Treatment of extrapulmonary TB
17,Safety And Disclaimers,Clinical Use,For guidance only. Final decisions must be made by qualified clinicians.
17,Safety And Disclaimers,Updates,Guidelines may be updated as new evidence emerges
18,Document Metadata,Title,Transmission and Pathogenesis of Tuberculosis
18,Document Metadata,Chapter,2
18,Document Metadata,Source,CDC Tuberculosis Training Module
18,Document Metadata,Domain,Public Health / Infectious Diseases
18,Document Metadata,Pathogen,Mycobacterium tuberculosis
18,Document Metadata,Last Verified,2011-2012 CDC references
18,Core Definitions > Tuberculosis,Definition,An airborne infectious disease caused by Mycobacterium tuberculosis.
18,Core Definitions > Tuberculosis,Common Name,TB
18,Core Definitions > Tuberculosis,Transmission Mode,Airborne
18,Core Definitions > Mycobacterium Tuberculosis Complex,Species 1,M. tuberculosis
18,Core Definitions > Mycobacterium Tuberculosis Complex,Species 2,M. bovis
18,Core Definitions > Mycobacterium Tuberculosis Complex,Species 3,M. africanum
18,Core Definitions > Mycobacterium Tuberculosis Complex,Species 4,M. microti
18,Core Definitions > Mycobacterium Tuberculosis Complex,Species 5,M. caprae
18,Core Definitions > Mycobacterium Tuberculosis Complex,Species 6,M. pinnipedii
18,Core Definitions > Mycobacterium Tuberculosis Complex,Species 7,M. canetti
18,Core Definitions > Mycobacterium Tuberculosis Complex,Species 8,M. mungi
18,Core Definitions > Mycobacterium Tuberculosis Complex,Human Pathogenicity,Most species can cause disease in humans
18,Core Definitions > Tubercle Bacilli,Definition,Mycobacterium tuberculosis organisms
18,Transmission,Mechanism,Person-to-person airborne transmission
18,Transmission > Infectious Particles,Name,Droplet nuclei
18,Transmission > Infectious Particles,Size Microns,1–5
18,Transmission > Infectious Particles,Generated By 1,Coughing
18,Transmission > Infectious Particles,Generated By 2,Sneezing
18,Transmission > Infectious Particles,Generated By 3,Shouting
18,Transmission > Infectious Particles,Generated By 4,Singing
18,Transmission > Infectious Particles,Survival,Remain suspended in air for several hours
18,Transmission,Not Transmitted By 1,Touching surfaces
18,Transmission,Not Transmitted By 2,Sharing utensils
18,Transmission,Not Transmitted By 3,Insect bites
18,Transmission,Entry Path 1,Inhalation
18,Transmission,Entry Path 2,Upper respiratory tract
18,Transmission,Entry Path 3,Bronchi
18,Transmission,Entry Path 4,Alveoli
18,Factors Affecting Transmission > Susceptibility,Description,Immune status of exposed individual
18,Factors Affecting Transmission > Infectiousness,Description,Number of tubercle bacilli expelled
18,Factors Affecting Transmission > Infectiousness,High Risk Indicators 1,Cough ≥ 3 weeks
18,Factors Affecting Transmission > Infectiousness,High Risk Indicators 2,Laryngeal involvement
18,Factors Affecting Transmission > Infectiousness,High Risk Indicators 3,Cavitary chest X-ray
18,Factors Affecting Transmission > Infectiousness,High Risk Indicators 4,Positive sputum smear
18,Factors Affecting Transmission > Infectiousness,High Risk Indicators 5,Positive culture
18,Factors Affecting Transmission > Infectiousness,High Risk Indicators 6,Inadequate treatment
18,Factors Affecting Transmission > Infectiousness,High Risk Indicators 7,Aerosol-generating procedures
18,Factors Affecting Transmission,Environmental Factors 1,Small enclosed spaces
18,Factors Affecting Transmission,Environmental Factors 2,Poor ventilation
18,Factors Affecting Transmission,Environmental Factors 3,Air recirculation
18,Factors Affecting Transmission,Environmental Factors 4,Improper specimen handling
18,Factors Affecting Transmission,Environmental Factors 5,Positive air pressure rooms
18,Factors Affecting Transmission,Exposure Factors 1,Duration of exposure
18,Factors Affecting Transmission,Exposure Factors 2,Frequency of exposure
18,Factors Affecting Transmission,Exposure Factors 3,Physical proximity
18,Pathogenesis > Initial Infection,Process,Inhalation of droplet nuclei into alveoli
18,Pathogenesis > Initial Infection,Cellular Response,Ingestion by alveolar macrophages
18,Pathogenesis > Dissemination,Routes 1,Lymphatic system
18,Pathogenesis > Dissemination,Routes 2,Bloodstream
18,Pathogenesis > Dissemination,Common Sites 1,Lungs
18,Pathogenesis > Dissemination,Common Sites 2,Lymph nodes
18,Pathogenesis > Dissemination,Common Sites 3,Brain
18,Pathogenesis > Dissemination,Common Sites 4,Kidneys
18,Pathogenesis > Dissemination,Common Sites 5,Bones
18,Pathogenesis > Dissemination,Common Sites 6,Spine
18,Pathogenesis > Dissemination,Common Sites 7,Larynx
18,Pathogenesis > Immune Response > Granuloma,Definition,Barrier formed by immune cells to contain bacilli
18,Pathogenesis > Immune Response > Granuloma,Outcome,Latent Tuberculosis Infection (LTBI)
18,Pathogenesis > Progression Failure,Description,Breakdown of granuloma leads to TB disease
18,Latent Tb Infection,Abbreviation,LTBI
18,Latent Tb Infection > Characteristics,Infectious,False
18,Latent Tb Infection > Characteristics,Symptoms,False
18,Latent Tb Infection > Characteristics,Bacilli State,Alive but inactive
18,Latent Tb Infection,Diagnosis 1,Tuberculin Skin Test (TST)
18,Latent Tb Infection,Diagnosis 2,Interferon-Gamma Release Assay (IGRA)
18,Latent Tb Infection,Immune Response Time,2–8 weeks post-infection
18,Tb Disease,Infectious,True
18,Tb Disease,Symptoms 1,Cough
18,Tb Disease,Symptoms 2,Fever
18,Tb Disease,Symptoms 3,Weight loss
18,Tb Disease,Symptoms 4,Night sweats
18,Tb Disease > Diagnosis,Confirmation,Positive culture for M. tuberculosis
18,Tb Disease > Diagnosis,Tests 1,AFB smear
18,Tb Disease > Diagnosis,Tests 2,Culture
18,Tb Disease > Diagnosis,Tests 3,Chest radiograph
18,Ltbi Vs Tb Disease > Ltbi,Infectious,False
18,Ltbi Vs Tb Disease > Ltbi,Radiograph,Normal
18,Ltbi Vs Tb Disease > Ltbi,Smear Culture,Negative
18,Ltbi Vs Tb Disease > Ltbi,Treatment Goal,Prevent TB disease
18,Ltbi Vs Tb Disease > Tb Disease,Infectious,True
18,Ltbi Vs Tb Disease > Tb Disease,Radiograph,Abnormal
18,Ltbi Vs Tb Disease > Tb Disease,Smear Culture,May be positive
18,Ltbi Vs Tb Disease > Tb Disease,Treatment Goal,Cure disease
18,Risk Of Progression > General Population,Lifetime Risk,~10%
18,Risk Of Progression,High Risk Groups 1,HIV-positive individuals
18,Risk Of Progression,High Risk Groups 2,Children < 5 years
18,Risk Of Progression,High Risk Groups 3,Recent infection (<2 years)
18,Risk Of Progression,High Risk Groups 4,Immunosuppressive therapy
18,Risk Of Progression,High Risk Groups 5,Diabetes
18,Risk Of Progression,High Risk Groups 6,Chronic renal failure
18,Risk Of Progression,High Risk Groups 7,Silicosis
18,Risk Of Progression,High Risk Groups 8,Cancer
18,Risk Of Progression,High Risk Groups 9,Underweight individuals
18,Risk Of Progression,High Risk Groups 10,Substance abuse
18,Risk Of Progression,High Risk Groups 11,Low-income populations
18,Risk Of Progression > Risk Statistics,Hiv Coinfection,7–10% per year
18,Risk Of Progression > Risk Statistics,Diabetes,~30% lifetime
18,Forms Of Tb > Pulmonary Tb,Most Common,True
18,Forms Of Tb > Pulmonary Tb,Infectious,True
18,Forms Of Tb > Extrapulmonary Tb,Sites 1,Lymph nodes
18,Forms Of Tb > Extrapulmonary Tb,Sites 2,Pleura
18,Forms Of Tb > Extrapulmonary Tb,Sites 3,Brain
18,Forms Of Tb > Extrapulmonary Tb,Sites 4,Kidneys
18,Forms Of Tb > Extrapulmonary Tb,Sites 5,Bones
18,Forms Of Tb > Extrapulmonary Tb,Sites 6,Joints
18,Forms Of Tb > Extrapulmonary Tb,Usually Infectious,False
18,Forms Of Tb > Miliary Tb,Description,Disseminated TB via bloodstream
18,Forms Of Tb > Miliary Tb,Risk Groups 1,Children < 5 years
18,Forms Of Tb > Miliary Tb,Risk Groups 2,Immunocompromised persons
18,Forms Of Tb > Miliary Tb,Fatal If Untreated,True
18,Forms Of Tb > Tb Meningitis,Symptoms 1,Headache
18,Forms Of Tb > Tb Meningitis,Symptoms 2,Neck stiffness
18,Forms Of Tb > Tb Meningitis,Symptoms 3,Altered consciousness
18,Drug Resistant Tb > General,Transmission,Same as drug-susceptible TB
18,Drug Resistant Tb > General,Infectiousness,Not more infectious
18,Drug Resistant Tb > Mdr Tb,Definition,Resistance to isoniazid and rifampin
18,Drug Resistant Tb > Xdr Tb,Definition,MDR TB plus resistance to fluoroquinolones and injectable second-line drugs
18,Drug Resistant Tb > Resistance Types,Primary,Infected with resistant strain
18,Drug Resistant Tb > Resistance Types,Secondary,Developed during inadequate treatment
18,Tb Classification System,Class 0,"No TB exposure, not infected"
18,Tb Classification System,Class 1,"TB exposure, no infection"
18,Tb Classification System,Class 2,"TB infection, no disease"
18,Tb Classification System,Class 3,Clinically active TB
18,Tb Classification System,Class 4,"Previous TB, not active"
18,Tb Classification System,Class 5,TB suspected
18,Reporting Guidelines,Mandatory Reporting 1,Class 3 TB
18,Reporting Guidelines,Mandatory Reporting 2,Class 5 TB suspected
18,Reporting Guidelines,Time Limit Class 5,Maximum 3 months
18,General,Chatbot Ready Intents 1,What is TB?
18,General,Chatbot Ready Intents 2,How is TB transmitted?
18,General,Chatbot Ready Intents 3,Difference between LTBI and TB disease
18,General,Chatbot Ready Intents 4,Who is at high risk for TB?
18,General,Chatbot Ready Intents 5,What is MDR and XDR TB?
18,General,Chatbot Ready Intents 6,Is latent TB contagious?
18,General,Chatbot Ready Intents 7,TB classification explanation
18,General,Chatbot Ready Intents 8,Symptoms of TB disease
18,General,Chatbot Ready Intents 9,How TB spreads in the body
19,Document Metadata,Title,Questions and Answers About Tuberculosis
19,Document Metadata,Year,2025
19,Document Metadata,Publisher,Centers for Disease Control and Prevention (CDC)
19,Document Metadata,Division,Division of Tuberculosis Elimination
19,Document Metadata,Intended Audience 1,General public
19,Document Metadata,Intended Audience 2,People at risk for TB
19,Document Metadata,Intended Audience 3,Healthcare workers
19,Document Metadata,Intended Audience 4,Correctional officers
19,Document Metadata,Intended Audience 5,Homeless shelter workers
19,Document Metadata,Intended Audience 6,Emergency responders
19,Document Metadata,Geographic Focus,United States
19,Document Metadata,Source File,tuber19.pdf
19,Disease Overview,Name,Tuberculosis
19,Disease Overview,Abbreviation,TB
19,Disease Overview > Causative Agent,Name,Mycobacterium tuberculosis
19,Disease Overview > Causative Agent,Type,Bacterium
19,Disease Overview,Primary Organs Affected 1,Lungs
19,Disease Overview,Possible Other Sites 1,Kidneys
19,Disease Overview,Possible Other Sites 2,Spine
19,Disease Overview,Possible Other Sites 3,Brain
19,Disease Overview,Possible Other Sites 4,Larynx
19,Disease Overview,Treatable,True
19,Disease Overview,Curable,True
19,Why Tb Remains A Problem,Global Status,One of the world’s leading infectious disease killers
19,Why Tb Remains A Problem > Us Status,Incidence,Low compared to global rates
19,Why Tb Remains A Problem > Us Status,Continued Impact,Thousands affected annually
19,Why Tb Remains A Problem > Health Disparities,Higher Risk Groups 1,Racial minorities
19,Why Tb Remains A Problem > Health Disparities,Higher Risk Groups 2,Ethnic minorities
19,Why Tb Remains A Problem > Health Disparities,Reason,Higher prevalence of TB risk factors
19,Transmission,Mode,Airborne
19,Transmission,Spread From 1,Person with infectious TB disease of lungs
19,Transmission,Spread From 2,Person with infectious TB disease of throat
19,Transmission,Activities Causing Spread 1,Coughing
19,Transmission,Activities Causing Spread 2,Speaking
19,Transmission,Activities Causing Spread 3,Singing
19,Transmission,Infection Process 1,TB germs enter air
19,Transmission,Infection Process 2,Nearby people inhale germs
19,Transmission,Infection Process 3,Germs settle in lungs
19,Transmission,Infection Process 4,Germs may spread via bloodstream
19,Transmission,Not Spread By 1,Handshakes
19,Transmission,Not Spread By 2,Sharing dishes
19,Transmission,Not Spread By 3,Toilet seats
19,Risk Of Infection,Anyone Can Get Tb,True
19,Risk Of Infection > Higher Risk Groups 1,Group,Close contacts
19,Risk Of Infection > Higher Risk Groups 1,Description,People who spent time with someone with infectious TB disease
19,Risk Of Infection > Higher Risk Groups 2,Group,People from TB-endemic countries
19,Risk Of Infection > Higher Risk Groups 2,Regions 1,Asia
19,Risk Of Infection > Higher Risk Groups 2,Regions 2,Africa
19,Risk Of Infection > Higher Risk Groups 2,Regions 3,Latin America
19,Risk Of Infection > Higher Risk Groups 3,Group,High-risk settings
19,Risk Of Infection > Higher Risk Groups 3,Examples 1,Homeless shelters
19,Risk Of Infection > Higher Risk Groups 3,Examples 2,Jails
19,Risk Of Infection > Higher Risk Groups 3,Examples 3,Prisons
19,Risk Of Infection > Higher Risk Groups 3,Examples 4,Nursing homes
19,Risk Of Infection > Higher Risk Groups 4,Group,Healthcare workers
19,Latent Tb Infection,Name,Latent Tuberculosis Infection
19,Latent Tb Infection,Abbreviation,LTBI
19,Latent Tb Infection,Definition,TB germs are present but inactive
19,Latent Tb Infection,Symptoms,False
19,Latent Tb Infection,Feels Sick,False
19,Latent Tb Infection,Infectious,False
19,Latent Tb Infection > Test Results,Tb Skin Test,Usually positive
19,Latent Tb Infection > Test Results,Tb Blood Test,Usually positive
19,Latent Tb Infection,Risk Without Treatment,May progress to TB disease
19,Latent Tb Infection,Public Health Importance,Treating LTBI is essential to TB control
19,Tb Disease,Definition,Active multiplication of TB germs causing illness
19,Tb Disease,Infectious When 1,Lung TB
19,Tb Disease,Infectious When 2,Throat TB
19,Tb Disease,Non Infectious When 1,Kidney TB
19,Tb Disease,Non Infectious When 2,Spine TB
19,Tb Disease,Non Infectious When 3,Brain TB
19,Tb Disease,Time Of Onset 1,Weeks after infection
19,Tb Disease,Time Of Onset 2,Years later when immunity weakens
19,Tb Disease > Treatment Duration Months,Minimum,4
19,Tb Disease > Treatment Duration Months,Possible 1,6
19,Tb Disease > Treatment Duration Months,Possible 2,9
19,Risk Of Progression To Tb Disease,Untreated Ltbi Lifetime Risk Percent,5–10%
19,Risk Of Progression To Tb Disease,Majority Us Cases Source,Untreated latent TB infection
19,Risk Of Progression To Tb Disease > High Risk Categories,Recent Infection,True
19,Risk Of Progression To Tb Disease > High Risk Categories,Immunocompromised Conditions 1,HIV
19,Risk Of Progression To Tb Disease > High Risk Categories,Immunocompromised Conditions 2,Substance use
19,Risk Of Progression To Tb Disease > High Risk Categories,Immunocompromised Conditions 3,Rheumatoid arthritis treatment
19,Risk Of Progression To Tb Disease > High Risk Categories,Immunocompromised Conditions 4,Crohn’s disease treatment
19,Risk Of Progression To Tb Disease > High Risk Categories,Immunocompromised Conditions 5,Organ transplant
19,Risk Of Progression To Tb Disease > High Risk Categories,Immunocompromised Conditions 6,Severe kidney disease
19,Risk Of Progression To Tb Disease > High Risk Categories,Immunocompromised Conditions 7,Head and neck cancer
19,Risk Of Progression To Tb Disease > High Risk Categories,Immunocompromised Conditions 8,Diabetes
19,Risk Of Progression To Tb Disease > High Risk Categories,Immunocompromised Conditions 9,Corticosteroid therapy
19,Risk Of Progression To Tb Disease > High Risk Categories,Immunocompromised Conditions 10,Silicosis
19,Risk Of Progression To Tb Disease > High Risk Categories,Immunocompromised Conditions 11,Low body weight
19,Risk Of Progression To Tb Disease > High Risk Categories,Children Under 5,High risk
19,Symptoms,Pulmonary Tb 1,Cough longer than 3 weeks
19,Symptoms,Pulmonary Tb 2,Coughing up blood
19,Symptoms,Pulmonary Tb 3,Chest pain
19,Symptoms,Pulmonary Tb 4,Fever
19,Symptoms,Pulmonary Tb 5,Night sweats
19,Symptoms,Pulmonary Tb 6,Chills
19,Symptoms,Pulmonary Tb 7,Loss of appetite
19,Symptoms,Pulmonary Tb 8,Fatigue
19,Symptoms,Pulmonary Tb 9,Weight loss
19,Symptoms > Extrapulmonary Tb,Kidney,Blood in urine
19,Symptoms > Extrapulmonary Tb,Meninges 1,Headache
19,Symptoms > Extrapulmonary Tb,Meninges 2,Confusion
19,Symptoms > Extrapulmonary Tb,Spine,Back pain
19,Symptoms > Extrapulmonary Tb,Larynx,Hoarseness
19,Ltbi Vs Tb Disease Comparison > Ltbi,Symptoms,False
19,Ltbi Vs Tb Disease Comparison > Ltbi,Infectious,False
19,Ltbi Vs Tb Disease Comparison > Ltbi,Chest Xray,Normal
19,Ltbi Vs Tb Disease Comparison > Ltbi,Sputum,Negative
19,Ltbi Vs Tb Disease Comparison > Ltbi,Treatment Goal,Prevent TB disease
19,Ltbi Vs Tb Disease Comparison > Tb Disease,Symptoms,True
19,Ltbi Vs Tb Disease Comparison > Tb Disease,Infectious,May be
19,Ltbi Vs Tb Disease Comparison > Tb Disease,Chest Xray,Abnormal
19,Ltbi Vs Tb Disease Comparison > Tb Disease,Sputum,May be positive
19,Ltbi Vs Tb Disease Comparison > Tb Disease,Treatment Goal,Cure TB
19,Testing Guidelines,Who Should Be Tested 1,Close contacts
19,Testing Guidelines,Who Should Be Tested 2,People from TB-endemic countries
19,Testing Guidelines,Who Should Be Tested 3,Residents or workers in group settings
19,Testing Guidelines,Who Should Be Tested 4,Healthcare workers
19,Testing Guidelines,Who Should Be Tested 5,Low-income or substance misuse populations
19,Testing Guidelines,Who Should Be Tested 6,Children exposed to TB
19,Testing Guidelines > Tests Available,Tb Blood Tests 1,QuantiFERON-TB Gold Plus
19,Testing Guidelines > Tests Available,Tb Blood Tests 2,T-SPOT.TB
19,Testing Guidelines > Tests Available > Tb Skin Test,Reading Time Hours,48–72
19,Testing Guidelines > Tests Available > Tb Skin Test,Repeat Testing Window Weeks,8–10 if recent exposure
19,Positive Test Management,Next Steps 1,Chest X-ray
19,Positive Test Management,Next Steps 2,Sputum test
19,Positive Test Management,Next Steps 3,Urine test
19,Positive Test Management,Next Steps 4,Tissue samples if needed
19,Positive Test Management > Outcomes,Ltbi,Treat to prevent TB disease
19,Positive Test Management > Outcomes,Tb Disease,Start TB disease treatment
19,Bcg Vaccine Guidance,Used In Us,False
19,Bcg Vaccine Guidance,Common Outside Us,True
19,Bcg Vaccine Guidance,Effect,Prevents severe TB in children
19,Bcg Vaccine Guidance,Skin Test Effect,May cause false positive
19,Bcg Vaccine Guidance,Preferred Test,TB blood test
19,Ltbi Treatment,Importance,Prevents progression to TB disease
19,Ltbi Treatment,Preferred Short Course Regimens 1,3HP: 3 months once-weekly isoniazid + rifapentine
19,Ltbi Treatment,Preferred Short Course Regimens 2,4R: 4 months daily rifampin
19,Ltbi Treatment,Preferred Short Course Regimens 3,3HR: 3 months daily isoniazid + rifampin
19,Ltbi Treatment,Alternative Regimens 1,6 months isoniazid
19,Ltbi Treatment,Alternative Regimens 2,9 months isoniazid
19,Ltbi Treatment,Medications 1,Isoniazid
19,Ltbi Treatment,Medications 2,Rifampin
19,Ltbi Treatment,Medications 3,Rifapentine
19,Tb Disease Treatment,Principle,Multiple medicines required
19,Tb Disease Treatment,Common Drugs 1,Isoniazid
19,Tb Disease Treatment,Common Drugs 2,Rifampin
19,Tb Disease Treatment,Common Drugs 3,Rifapentine
19,Tb Disease Treatment,Common Drugs 4,Ethambutol
19,Tb Disease Treatment,Common Drugs 5,Pyrazinamide
19,Tb Disease Treatment,Common Drugs 6,Moxifloxacin
19,Tb Disease Treatment,Treatment Duration Months 1,4
19,Tb Disease Treatment,Treatment Duration Months 2,6
19,Tb Disease Treatment,Treatment Duration Months 3,9
19,Tb Disease Treatment > Infectious Control,Home Isolation,True
19,Tb Disease Treatment > Infectious Control,Return To Work,After doctor confirms non-infectious
19,Drug Resistant Tb > Mdr Tb,Definition,Resistant to isoniazid and rifampin
19,Drug Resistant Tb > Xdr Tb,Definition,Resistant to nearly all TB medicines
19,Drug Resistant Tb,Risk Factors 1,Exposure to resistant TB
19,Drug Resistant Tb,Risk Factors 2,Incomplete treatment
19,Drug Resistant Tb,Risk Factors 3,Previous TB disease
19,Drug Resistant Tb,Risk Factors 4,Residence in high-resistance regions
19,Drug Resistant Tb,Management,Requires TB expert and prolonged treatment
19,Directly Observed Therapy,Abbreviation,DOT
19,Directly Observed Therapy,Purpose,Ensure medication adherence
19,Directly Observed Therapy,Methods 1,In-person DOT
19,Directly Observed Therapy,Methods 2,Electronic DOT (eDOT)
19,Directly Observed Therapy,Benefits 1,Improves cure rates
19,Directly Observed Therapy,Benefits 2,Prevents drug resistance
19,Directly Observed Therapy,Benefits 3,Monitors side effects
19,Prevention Of Spread,Key Actions 1,Take medicines as prescribed
19,Prevention Of Spread,Key Actions 2,Cover mouth when coughing
19,Prevention Of Spread,Key Actions 3,Isolate if infectious
19,Prevention Of Spread,Key Actions 4,Improve ventilation
19,Prevention Of Spread,Key Actions 5,Avoid public places while infectious
19,Prevention Of Spread,Hospital Measures 1,Special isolation rooms
19,Prevention Of Spread,Hospital Measures 2,Healthcare worker masks
19,Chatbot Intent Catalog,Definition Intents 1,What is TB?
19,Chatbot Intent Catalog,Definition Intents 2,What causes tuberculosis?
19,Chatbot Intent Catalog,Transmission Intents 1,How does TB spread?
19,Chatbot Intent Catalog,Transmission Intents 2,Is TB airborne?
19,Chatbot Intent Catalog,Risk Intents 1,Who is at risk for TB?
