Record,Section,Field,Value
10,Management > Medications > Antimotility Agents,Contraindicated In 1,Bloody diarrhea
10,Management > Medications > Antimotility Agents,Contraindicated In 2,Severe infection
10,Prevention > Water Sanitation Hygiene,Handwashing Effectiveness Percent,30–48
10,Prevention > Water Sanitation Hygiene > Safe Water Impact,Mortality Reduction Percent,21–30
10,Prevention > Nutrition,Exclusive Breastfeeding Months,6
10,Prevention > Nutrition,Continued Breastfeeding Months,24
10,Prevention > Vaccination > Rotavirus,Effect,Major reduction in severe diarrhea and deaths
10,Prevention,Supplementation 1,Zinc
10,Prevention,Supplementation 2,Vitamin A
10,Chatbot Intents,Definition And Awareness 1,what_is_diarrhea
10,Chatbot Intents,Definition And Awareness 2,is_diarrhea_dangerous
10,Chatbot Intents,Symptom Assessment 1,do_i_have_diarrhea
10,Chatbot Intents,Symptom Assessment 2,signs_of_dehydration
10,Chatbot Intents,Treatment Guidance 1,how_to_prepare_ors
10,Chatbot Intents,Treatment Guidance 2,should_i_continue_eating
10,Chatbot Intents,Treatment Guidance 3,when_to_use_medicine
10,Chatbot Intents,Prevention Guidance 1,how_to_prevent_diarrhea
10,Chatbot Intents,Prevention Guidance 2,importance_of_handwashing
10,Chatbot Intents,Prevention Guidance 3,role_of_vaccines
11,Kb Metadata,Domain,medicine
11,Kb Metadata,Topic,diarrhea
11,Kb Metadata,Source,Diarrhea definition.pdf
11,Kb Metadata,Language 1,American English: diarrhea
11,Kb Metadata,Language 2,British English: diarrhoea
11,Kb Metadata,Specialists Involved 1,General practitioner
11,Kb Metadata,Specialists Involved 2,Gastroenterologist
11,Kb Metadata,Specialists Involved 3,Infectious disease specialist
11,Kb Metadata,Specialists Involved 4,Pediatrician
11,Terminology > Etymology,Origin Language,Greek
11,Terminology > Etymology,Root Word,diarrhoia
11,Terminology > Etymology > Components,Dia,through
11,Terminology > Etymology > Components,Rhein,to flow
11,Terminology > Etymology,Meaning,A flowing through
11,Terminology > Etymology,Historical Path 1,Greek
11,Terminology > Etymology,Historical Path 2,Latin (diarrhoea)
11,Terminology > Etymology,Historical Path 3,Middle English (14th century)
11,Definition,Clinical Definition,Frequent passage of loose or watery stools occurring more than three times per day.
11,Definition,Associated Effects 1,Dehydration
11,Definition,Associated Effects 2,Abdominal cramps
11,Definition,Associated Effects 3,Urgency
11,Definition,Associated Effects 4,Electrolyte loss
11,Definition,Associated Effects 5,Possible fever or nausea
11,Definition,Disease Classification,Gastrointestinal disorder
11,Definition,Duration Types 1,Acute
11,Definition,Duration Types 2,Chronic
11,Epidemiology > Global,Annual Cases,2–5 billion
11,Epidemiology > Global,Children Under 5 Cases,≈1.7 billion annually
11,Epidemiology > Global,Older Adults Cases 2021,>380 million
11,Epidemiology > Global,Point Prevalence Global Percent,7–10
11,Epidemiology > India,Annual Cases,>100 crore
11,Epidemiology > India,Children Under 5 Two Week Prevalence Percent,9
11,Epidemiology > India,Children Under 5 Point Prevalence Percent,7.3
11,Epidemiology > India,Rural Prevalence Percent,7.7
11,Epidemiology > India,Urban Prevalence Percent,6.2
11,Epidemiology > India,Surveillance Source,Integrated Disease Surveillance Programme (IDSP)
11,Epidemiology > Age Pattern,Children,Highest burden
11,Epidemiology > Age Pattern,Older Adults,≈15% prevalence in last two years
11,Types Of Diarrhea > By Duration > Acute,Duration,<2 weeks
11,Types Of Diarrhea > By Duration > Acute,Common Causes 1,Infections
11,Types Of Diarrhea > By Duration > Acute,Common Causes 2,Contaminated food or water
11,Types Of Diarrhea > By Duration > Acute,Natural Course,Often self-limiting
11,Types Of Diarrhea > By Duration > Persistent,Duration,2–4 weeks
11,Types Of Diarrhea > By Duration > Persistent,Possible Causes 1,Lingering infection
11,Types Of Diarrhea > By Duration > Persistent,Possible Causes 2,Malabsorption
11,Types Of Diarrhea > By Duration > Persistent,Possible Causes 3,Gut sensitivity
11,Types Of Diarrhea > By Duration > Chronic,Duration,>4 weeks
11,Types Of Diarrhea > By Duration > Chronic,Associated Conditions 1,IBS
11,Types Of Diarrhea > By Duration > Chronic,Associated Conditions 2,IBD
11,Types Of Diarrhea > By Duration > Chronic,Associated Conditions 3,Celiac disease
11,Types Of Diarrhea > By Duration > Chronic,Associated Conditions 4,Pancreatic disorders
11,Types Of Diarrhea > By Mechanism > Osmotic,Mechanism,Unabsorbed solutes pull water into intestine
11,Types Of Diarrhea > By Mechanism > Osmotic,Examples 1,Lactose intolerance
11,Types Of Diarrhea > By Mechanism > Osmotic,Examples 2,Sugar substitutes
11,Types Of Diarrhea > By Mechanism > Osmotic,Improves With Fasting,True
11,Types Of Diarrhea > By Mechanism > Secretory,Mechanism,Active secretion of water and electrolytes
11,Types Of Diarrhea > By Mechanism > Secretory,Examples 1,Cholera
11,Types Of Diarrhea > By Mechanism > Secretory,Examples 2,Hormonal disorders
11,Types Of Diarrhea > By Mechanism > Secretory,Examples 3,Certain medications
11,Types Of Diarrhea > By Mechanism > Secretory,Improves With Fasting,False
11,Types Of Diarrhea > By Mechanism > Inflammatory,Mechanism,Damage to intestinal lining
11,Types Of Diarrhea > By Mechanism > Inflammatory,Features 1,Blood
11,Types Of Diarrhea > By Mechanism > Inflammatory,Features 2,Mucus
11,Types Of Diarrhea > By Mechanism > Inflammatory,Features 3,Fever
11,Types Of Diarrhea > By Mechanism > Inflammatory,Examples 1,Shigella infection
11,Types Of Diarrhea > By Mechanism > Inflammatory,Examples 2,Ulcerative colitis
11,Types Of Diarrhea > By Mechanism > Inflammatory,Examples 3,Crohn’s disease
11,Types Of Diarrhea > By Mechanism > Malabsorptive,Mechanism,Failure to absorb nutrients
11,Types Of Diarrhea > By Mechanism > Malabsorptive,Features 1,Bulky stools
11,Types Of Diarrhea > By Mechanism > Malabsorptive,Features 2,Greasy stools
11,Types Of Diarrhea > By Mechanism > Malabsorptive,Features 3,Weight loss
11,Types Of Diarrhea > By Mechanism > Malabsorptive,Examples 1,Celiac disease
11,Types Of Diarrhea > By Mechanism > Malabsorptive,Examples 2,Chronic pancreatitis
11,Types Of Diarrhea > By Mechanism > Motility Related,Mechanism,Altered intestinal transit time
11,Types Of Diarrhea > By Mechanism > Motility Related,Examples 1,IBS
11,Types Of Diarrhea > By Mechanism > Motility Related,Examples 2,Hyperthyroidism
11,Types Of Diarrhea > By Mechanism > Motility Related,Examples 3,Post-surgical states
11,Types Of Diarrhea,Special Types 1,Traveler’s diarrhea
11,Types Of Diarrhea,Special Types 2,Drug-induced diarrhea
11,Symptoms,General 1,Frequent loose or watery stools
11,Symptoms,General 2,Urgency
11,Symptoms,General 3,Abdominal cramps
11,Symptoms,General 4,Bloating
11,Symptoms,General 5,Nausea
11,Symptoms,General 6,Vomiting
11,Symptoms,General 7,Fever
11,Symptoms,General 8,Fatigue
11,Symptoms,Red Flags 1,Blood or mucus in stool
11,Symptoms,Red Flags 2,High fever
11,Symptoms,Red Flags 3,Severe abdominal pain
11,Symptoms,Dehydration Signs 1,Dry mouth
11,Symptoms,Dehydration Signs 2,Extreme thirst
11,Symptoms,Dehydration Signs 3,Dark urine
11,Symptoms,Dehydration Signs 4,Dizziness
11,Symptoms,Dehydration Signs 5,Sunken eyes
11,Symptoms,Dehydration Signs 6,Reduced urination
11,Symptoms,Infant Specific 1,Poor feeding
11,Symptoms,Infant Specific 2,Irritability
11,Symptoms,Infant Specific 3,Unusual sleepiness
11,Symptoms,Infant Specific 4,Vomiting
11,Causes > Infectious,Viral 1,Rotavirus
11,Causes > Infectious,Viral 2,Norovirus
11,Causes > Infectious,Bacterial 1,E. coli
11,Causes > Infectious,Bacterial 2,Salmonella
11,Causes > Infectious,Bacterial 3,Shigella
11,Causes > Infectious,Bacterial 4,Campylobacter
11,Causes > Infectious,Parasitic 1,Giardia
11,Causes,Non Infectious 1,Food poisoning
11,Causes,Non Infectious 2,Food intolerances
11,Causes,Non Infectious 3,Medications
11,Causes,Non Infectious 4,Digestive disorders
11,Causes,Non Infectious 5,Post-surgical changes
11,Causes,Non Infectious 6,Stress and emotional factors
11,Risk Factors,Environmental 1,Poor sanitation
11,Risk Factors,Environmental 2,Contaminated food or water
11,Risk Factors,Demographic 1,Children under 5
11,Risk Factors,Demographic 2,Adults over 65
11,Risk Factors,Medical 1,Weakened immune system
11,Risk Factors,Medical 2,Chronic diseases
11,Risk Factors,Medical 3,Frequent antibiotic use
11,Risk Factors,Behavioral 1,Travel to high-risk areas
11,Risk Factors,Behavioral 2,Poor nutrition
11,Complications,Common 1,Dehydration
11,Complications,Common 2,Electrolyte imbalance
11,Complications,Common 3,Malnutrition
11,Complications,Severe 1,Kidney damage
11,Complications,Severe 2,Shock
11,Complications,Severe 3,Secondary infections
11,Complications,Severe 4,Hospitalization
11,Complications,Severe 5,Death (in untreated severe cases)
11,Diagnosis,Initial 1,Clinical history
11,Diagnosis,Initial 2,Physical examination
11,Diagnosis,Laboratory 1,Stool examination
11,Diagnosis,Laboratory 2,Blood tests
11,Diagnosis,Laboratory 3,Electrolyte assessment
11,Diagnosis,Advanced 1,Endoscopy
11,Diagnosis,Advanced 2,Imaging
11,Diagnosis,Advanced 3,Functional tests
11,Treatment,Core Principle,Correction of fluid and electrolyte loss
11,Treatment > Rehydration > Ors,Purpose,Prevent and treat dehydration
11,Treatment > Rehydration > Ors,Note,Does not stop diarrhea directly
11,Treatment > Rehydration,Home Fluids 1,Coconut water
11,Treatment > Rehydration,Home Fluids 2,Clear soups
11,Treatment > Diet,Recommendations 1,"Light, bland foods"
11,Treatment > Diet,Recommendations 2,Avoid dairy during acute episodes
11,Treatment > Medications > Antidiarrheals,Use,"Adults only, non-infectious cases"
11,Treatment > Medications > Antibiotics,Use,Confirmed bacterial infections only
11,Treatment > Medications > Probiotics,Role,Restore gut flora
11,Treatment > Hospitalization,Indications 1,Severe dehydration
11,Treatment > Hospitalization,Indications 2,Persistent vomiting
11,Treatment > Hospitalization,Indications 3,Electrolyte imbalance
11,Prevention,Water Safety 1,Boiled water
11,Prevention,Water Safety 2,Filtered water
11,Prevention,Water Safety 3,Bottled water
11,Prevention,Hygiene 1,Handwashing with soap
11,Prevention,Hygiene 2,Safe sanitation
11,Prevention,Food Safety 1,Proper cooking
11,Prevention,Food Safety 2,Avoid raw foods
11,Prevention,Public Health 1,Vaccination (rotavirus)
11,Prevention,Public Health 2,Exclusive breastfeeding for 6 months
11,Prevention,Public Health 3,Avoid unnecessary antibiotics
11,Prevention,Public Health 4,Good nutrition
11,Differential Diagnosis > Diarrhea Vs Dysentery > Diarrhea,Stool,"Large volume, watery"
11,Differential Diagnosis > Diarrhea Vs Dysentery > Diarrhea,Blood,False
11,Differential Diagnosis > Diarrhea Vs Dysentery > Diarrhea,Severity,Mild to moderate
11,Differential Diagnosis > Diarrhea Vs Dysentery > Dysentery,Stool,Small volume with blood and mucus
11,Differential Diagnosis > Diarrhea Vs Dysentery > Dysentery,Blood,True
11,Differential Diagnosis > Diarrhea Vs Dysentery > Dysentery,Severity,Severe
11,Differential Diagnosis > Diarrhea Vs Dysentery > Dysentery,Causative Agents 1,Shigella
11,Differential Diagnosis > Diarrhea Vs Dysentery > Dysentery,Causative Agents 2,Entamoeba histolytica
11,Faq Knowledge,Diarrhea Causes Dehydration,True
11,Faq Knowledge,Spicy Food Trigger,True
11,Faq Knowledge,Alcohol Related,True
11,Faq Knowledge,Stress Related,True
11,Faq Knowledge > Covid Symptom,Prevalence Percent,7–20
11,Faq Knowledge,Pregnancy Symptom,False
11,General,When To Seek Medical Care 1,Diarrhea lasting more than 2–3 days
11,General,When To Seek Medical Care 2,Blood or mucus in stool
11,General,When To Seek Medical Care 3,High fever
11,General,When To Seek Medical Care 4,Severe abdominal pain
11,General,When To Seek Medical Care 5,Signs of dehydration
11,General,When To Seek Medical Care 6,Diarrhea in infants or elderly
11,Chatbot Intents,Education 1,what_is_diarrhea
11,Chatbot Intents,Education 2,types_of_diarrhea
11,Chatbot Intents,Education 3,difference_between_diarrhea_and_dysentery
11,Chatbot Intents,Symptom Check 1,do_i_have_diarrhea
11,Chatbot Intents,Symptom Check 2,signs_of_dehydration
11,Chatbot Intents,Treatment Guidance 1,how_to_use_ors
11,Chatbot Intents,Treatment Guidance 2,what_to_eat_during_diarrhea
11,Chatbot Intents,Prevention Guidance 1,how_to_prevent_diarrhea
11,Chatbot Intents,Prevention Guidance 2,importance_of_handwashing
11,Chatbot Intents,Triage 1,when_to_see_doctor
11,Chatbot Intents,Triage 2,is_this_an_emergency
12,Kb Metadata,Domain,child_public_health
12,Kb Metadata,Topic,diarrheal_disease_under_five
12,Kb Metadata > Source,Journal,Children (MDPI)
12,Kb Metadata > Source,Year,2022
12,Kb Metadata > Source,Article Id,children9050658
12,Kb Metadata > Source,Doi,10.3390/children9050658
12,Kb Metadata > Source,Study Design,Cross-sectional analysis
12,Kb Metadata > Source,Data Source,"National Family Health Survey-4 (NFHS-4), 2015–2016"
12,Kb Metadata > Source,Geographical Focus,Rural India
12,Study Population,Total Children,188521
12,Study Population,Age Range Months,0–59
12,Study Population,Respondent,Mother or primary caregiver
12,Study Population,Sampling Method,Stratified two-stage sampling
12,Study Population,Analysis Software,STATA 13.1
12,Case Definition,Operational Definition,Three or more loose or watery stools in 24 hours within the two weeks preceding the survey
12,Case Definition > Coding,No Diarrhea,0
12,Case Definition > Coding,Yes Diarrhea,1
12,Overall Prevalence,Rural India Percent,9.57
12,Overall Prevalence > Comparison Nfhs4,Urban Percent,8.24
12,Overall Prevalence > Comparison Nfhs4,Rural Percent,9.57
12,Age Specific Prevalence,0 11 Months,14.41
12,Age Specific Prevalence,12 23 Months,13.89
12,Age Specific Prevalence,24 35 Months,8.92
12,Age Specific Prevalence,36 47 Months,5.99
12,Age Specific Prevalence,48 59 Months,4.75
12,Age Specific Prevalence,Trend,Risk decreases sharply with age
12,Sociodemographic Factors > Sex Of Child,Male Percent,9.88
12,Sociodemographic Factors > Sex Of Child,Female Percent,9.23
12,Sociodemographic Factors > Sex Of Child,Adjusted Odds Ratio Female,0.897
12,Sociodemographic Factors > Social Group > Scheduled Caste,Prevalence Percent,9.89
12,Sociodemographic Factors > Social Group > Scheduled Caste,Reference Group,True
12,Sociodemographic Factors > Social Group > Scheduled Tribe,Prevalence Percent,8.33
12,Sociodemographic Factors > Social Group > Scheduled Tribe,Adjusted Odds Ratio,0.811
12,Sociodemographic Factors > Social Group > Obc,Prevalence Percent,9.88
12,Sociodemographic Factors > Social Group > Obc,Adjusted Odds Ratio,0.902
12,Sociodemographic Factors > Religion > Hindu,Prevalence Percent,9.57
12,Sociodemographic Factors > Religion > Hindu,Reference Group,True
12,Sociodemographic Factors > Religion > Muslim,Prevalence Percent,10.32
12,Sociodemographic Factors > Religion > Muslim,Adjusted Odds Ratio,1.217
12,Sociodemographic Factors > Religion > Other,Prevalence Percent,7.16
12,Sociodemographic Factors > Religion > Other,Adjusted Odds Ratio,1.163
12,Sociodemographic Factors > Maternal Age > 15 24 Years,Prevalence Percent,10.9
12,Sociodemographic Factors > Maternal Age > 15 24 Years,Highest Risk,True
12,Sociodemographic Factors > Maternal Age > 25 34 Years,Prevalence Percent,8.81
12,Sociodemographic Factors > Maternal Age > 35 49 Years,Prevalence Percent,8.65
